coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Tue Sep 14 22:17:33 +0000 2021,,,,84,1437903371244089349,AnnaSiarkowska,1437889839899320320,1005935970,pl,,,,5,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@AnnaSiarkowska wcale mnie to nie uspokaja ..
niedzielski ma na karku strajk
byly na ten tydzien  planowane ogromne protesty  
zdecydowany sprzeciw w mediach spolecznosciowych 
glosy znanych politykow - w tym b.wazny Pani glos 👏

ale nie wierze, ze nie beda probowac !czegos przepchac 

KLAMCY",https://twitter.com/cherilejdi/status/1437903371244089349,Fri Jan 20 12:33:13 +0000 2017,822421723702325248,false,"🇵🇱💯♐️🐶 🐱 🙂 POLKA  
""Ludzie będą gadać i wszystko rozgrzebywać. Człowiek nie pochodzi od małpy, tylko od kury."":..😜  Carlos Ruiz Zafón (z książki Cień wiatru",81929,2097,2871,4,,JULIA MATOS🇵🇱💯STOP SEGREGACJI SANITARNEJ,cherilejdi,57257,,,false
,Tue Sep 14 18:46:22 +0000 2021,,,,1,1437850224257605640,Gatesattou,1437846995364888580,4719078220,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Gatesattou Lodzia ma urlop w szpitalu. A tu strajk.,https://twitter.com/BenNiebieski/status/1437850224257605640,Tue Dec 13 18:05:37 +0000 2016,808734633173118976,false,,1857,248,593,3,,Ben Niebieski,BenNiebieski,15372,,,false
,Tue Sep 14 18:37:48 +0000 2021,minela20,,,7,1437848068263714822,,,,pl,,,,7,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jedną z twarzy organizujących strajk jest ""lekarka"", która przycinała zasieki z Kramkiem, Katarzyna Pikulska, to jest ewidentnie protest polityczny.#minela20",https://twitter.com/Fiolka3_4ever/status/1437848068263714822,Sun Jun 18 18:36:43 +0000 2017,876508991056224256,false,"🇵🇱 Andrzej Duda,  Trump 2024
Wielkieś mi uczyniła pustki w domu moim....
#UnbornBabieslivesmatter",25517,690,795,3,,Fiolka Blake,Fiolka3_4ever,18487,,,false
,Tue Sep 14 18:30:43 +0000 2021,,,,2,1437846285676068878,TheWatcherPL,1437845008527339533,1345445676566638600,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TheWatcherPL @Eric00001989 Dokładnie tak 😂 Strajk głodowy z kebabem spod ToiToi'a 😁,https://twitter.com/ZapoSylwia/status/1437846285676068878,Mon Oct 30 18:06:25 +0000 2017,925061342347788288,false,"Facecjonistka z natury, szelmutka z zamiłowania 😎",43600,642,556,1,,Sylwia Z.,ZapoSylwia,8223,,,false
,Tue Sep 14 16:58:35 +0000 2021,,,https://twitter.com/D_Lewandowski_/status/1437129997077127174,8,1437823100108869640,,,,pl,,false,1437129997077127174,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pozwoliliście upolitycznić strajk.

Ludzie dostają pomoc telefonicznie.

Czego oczekujecie? https://t.co/QSNvpt3d4H",https://twitter.com/JedrzejDziadosz/status/1437823100108869640,Sat Aug 03 21:01:34 +0000 2013,1643671471,false,"Rzymski Katolik, konserwatywny-liberał.",93823,543,431,4,Kraków,Jędrzej Dziadosz PiS=PO,JedrzejDziadosz,35240,,,false
,Tue Sep 14 16:58:39 +0000 2021,,,,1,1437823118421241857,DolinaRoztoki,1437822470069923843,4351985601,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DolinaRoztoki Jak wrócę dodatki covidowe strajk się skończy do czerwca 22r potem od nowa . Pandemia śmiechu warta , ciekawe czemu ddm niema na strajku . Przecież lekarze wiedzą z jak groźnym wirusem mają do czynienia .",https://twitter.com/Grzegor70212394/status/1437823118421241857,Sun Feb 24 19:40:57 +0000 2019,1099756083969695750,false,,21711,168,1241,5,,Grzegorz,Grzegor70212394,6800,,,false
,Tue Sep 14 19:07:13 +0000 2021,,,,0,1437855473802387460,KazimierzLeszc3,1437848836194684931,1058881125542694900,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@KazimierzLeszc3 @maria98552180 Mieszkanie wyznacznikiem bogactwa w XXI wieku? 
Litości! 
Strajkuje  niby służba zdrowia, ta składa się z pielęgniarek ratowników medycznych itd,a nie tylko z lekarzy.Ich tam nie widać.
Ponadto jest to strajk polityczny-totalnej opozycji.",https://twitter.com/Halina14597500/status/1437855473802387460,Mon Nov 11 09:42:10 +0000 2019,1193826085294747648,false,"Nie żyję tylko dla siebie.
...
Lubię zapach papierosów.",53049,285,331,0,,Halina_,Halina14597500,14566,,,false
,Tue Sep 14 18:54:29 +0000 2021,minela20,,,1,1437852267777073152,,,,pl,,,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Okulista, który organizował strajk twierdził , że nie widział  żadnych 8 gwiazdkowych transparentów. Ciekawe kto mu dobierał okulary🤔 #minela20",https://twitter.com/Fiolka3_4ever/status/1437852267777073152,Sun Jun 18 18:36:43 +0000 2017,876508991056224256,false,"🇵🇱 Andrzej Duda,  Trump 2024
Wielkieś mi uczyniła pustki w domu moim....
#UnbornBabieslivesmatter",25517,690,795,3,,Fiolka Blake,Fiolka3_4ever,18487,,,false
,Tue Sep 14 19:14:15 +0000 2021,,,,0,1437857244947812360,,,,pl,,,,7,1437848068263714822,Fiolka3_4ever,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jedną z twarzy organizujących strajk jest ""lekarka"", która przycinała zasieki z Kramkiem, Katarzyna Pikulska, to jest ewidentnie protest polityczny.#minela20",https://twitter.com/Bartek93794875/status/1437857244947812360,Sun Apr 19 12:51:49 +0000 2020,1251855958575366150,false,"Bartekg #PiS

Wierny PiS, przeciw nowej Polskiej Targowicy. Młody konserwatysta, patriota i katolik chrześcijański.",254943,1736,1581,11,,Bartek Grzebalski 🇵🇱♥💪✝️,Bartek93794875,549497,,,false
,Tue Sep 14 20:16:11 +0000 2021,wieszwiecej,,https://www.tvp.info/55855278/portugalia-rozpoczal-sie-strajk-nauczycieli-i-pracownikow-szkol,0,1437872827227594759,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Strajk nauczycieli i pracowników szkół. W tym kraju dzieci mają dłuższe wakacje
We wtorek w Portugalii rozpoczął się strajk nauczycieli i pracowników szkolnych, który potrwa do piątku. Protest zbiega się z inauguracją roku szkolnego.
https://t.co/424raQJdQQ #wieszwiecej",https://twitter.com/PolskieSluzby/status/1437872827227594759,Tue May 16 18:52:13 +0000 2017,864554093825675265,false,,35261,11914,12105,25,,Polskie_Sluzby,PolskieSluzby,173993,,,false
,Tue Sep 14 17:22:44 +0000 2021,,https://twitter.com/BWszechpolski/status/1437788471402315781/photo/1,,0,1437829178519433226,,,,pl,,false,,2,1437788471402315781,BWszechpolski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tymczasem strajk personelu medycznego wsparła pielęgniarka nr 1 w Polsce 👇🤣🤣🤣 https://t.co/ftygc6P4EA,https://twitter.com/robertox2966/status/1437829178519433226,Fri Feb 10 14:24:11 +0000 2017,830059792576167936,false,"Polak,Nacjonalista ,Katolik",333590,1325,1445,9,,Robert,robertox2966,69091,,,false
